District,LBCode,LBName,WardCode,WardName,Party,Candidate,Gender,Age,Address,Votes,Type,Rank,Lead,Front,LBType,Tier,WardTotalVotes,VotePercentage,Assembly,VoteBin,VoteStrength,Strength
THIRUVANANTHAPURAM,G01002,Karode,G01002014,KUNNIYODE,BJP,ശുഭ എസ്,,,,292,G,3,-281,NDA,Grama,Ward,1250,23.36,Neyyattinkara,20-30%,,-200 to -499
THIRUVANANTHAPURAM,G01002,Karode,G01002012,PINKULAM,CPI(M),സുബിത സേവ്യർ,,,,359,G,1,35,LDF,Grama,Ward,987,36.37,Neyyattinkara,30-40%,,Jan-49
THIRUVANANTHAPURAM,G01002,Karode,G01002012,PINKULAM,IND,റീനി ഹേമലത,,,,324,G,2,-35,OTH,Grama,Ward,987,32.83,Neyyattinkara,30-40%,,-1 to -49
THIRUVANANTHAPURAM,G01002,Karode,G01002012,PINKULAM,INC,വിജില,,,,304,G,3,-55,UDF,Grama,Ward,987,30.8,Neyyattinkara,30-40%,,-50 to -99
THIRUVANANTHAPURAM,G01002,Karode,G01002016,PUTHUSSERI,CPI,ബി അനിത,,,,943,G,1,614,LDF,Grama,Ward,1272,74.14,Neyyattinkara,70-80%,,500+
THIRUVANANTHAPURAM,G01002,Karode,G01002016,PUTHUSSERI,INC,കാഞ്ചന ബോസ്കോ,,,,329,G,2,-614,UDF,Grama,Ward,1272,25.86,Neyyattinkara,20-30%,,-500 or less
THIRUVANANTHAPURAM,G01002,Karode,G01002015,KADALIKULAM,INC,അനിത രാജു,,,,445,G,1,56,UDF,Grama,Ward,1067,41.71,Neyyattinkara,40-50%,,50-99
THIRUVANANTHAPURAM,G01002,Karode,G01002015,KADALIKULAM,CPI(M),സുനിത ഡി,,,,389,G,2,-56,LDF,Grama,Ward,1067,36.46,Neyyattinkara,30-40%,,-50 to -99
THIRUVANANTHAPURAM,G01002,Karode,G01002015,KADALIKULAM,IND,ശാലിനി,,,,223,G,3,-222,OTH,Grama,Ward,1067,20.9,Neyyattinkara,20-30%,,-200 to -499
THIRUVANANTHAPURAM,G01002,Karode,G01002015,KADALIKULAM,BJP,പത്മകുമാരി,,,,10,G,4,-435,NDA,Grama,Ward,1067,0.94,Neyyattinkara,0-10%,,-200 to -499
THIRUVANANTHAPURAM,G01002,Karode,G01002017,PUTHIYA  UCHAKKADA,INC,എസ് വിജയൻ,,,,433,G,1,126,UDF,Grama,Ward,792,54.67,Neyyattinkara,50-60%,,100-199
THIRUVANANTHAPURAM,G01002,Karode,G01002017,PUTHIYA  UCHAKKADA,CPI(M),എ അജീഷ്,,,,307,G,2,-126,LDF,Grama,Ward,792,38.76,Neyyattinkara,30-40%,,-100 to -199
THIRUVANANTHAPURAM,G01002,Karode,G01002017,PUTHIYA  UCHAKKADA,BJP,പ്ലാസിസ് എസ്,,,,52,G,3,-381,NDA,Grama,Ward,792,6.57,Neyyattinkara,0-10%,,-200 to -499
THIRUVANANTHAPURAM,G01002,Karode,G01002019,VENKULAM,CPI(M),അരുണ്‍ ജെ,,,,522,G,1,275,LDF,Grama,Ward,1038,50.29,Neyyattinkara,50-60%,,200-499
THIRUVANANTHAPURAM,G01002,Karode,G01002019,VENKULAM,IND,ഷിബു കെ,,,,247,G,2,-275,OTH,Grama,Ward,1038,23.8,Neyyattinkara,20-30%,,-200 to -499
THIRUVANANTHAPURAM,G01002,Karode,G01002019,VENKULAM,BJP,ഗോപ കുമാർ ജി,,,,152,G,3,-370,NDA,Grama,Ward,1038,14.64,Neyyattinkara,10-20%,,-200 to -499
THIRUVANANTHAPURAM,G01002,Karode,G01002019,VENKULAM,INC,റാബി വൈദ്യർ,,,,117,G,4,-405,UDF,Grama,Ward,1038,11.27,Neyyattinkara,10-20%,,-200 to -499
THIRUVANANTHAPURAM,G01002,Karode,G01002018,PAZHAYA UCHAKKADA,INC,സി റാബി,,,,736,G,1,419,UDF,Grama,Ward,1246,59.07,Neyyattinkara,50-60%,,200-499
THIRUVANANTHAPURAM,G01002,Karode,G01002018,PAZHAYA UCHAKKADA,CPI,പൂമണി,,,,317,G,2,-419,LDF,Grama,Ward,1246,25.44,Neyyattinkara,20-30%,,-200 to -499
THIRUVANANTHAPURAM,G01002,Karode,G01002018,PAZHAYA UCHAKKADA,BJP,ഷിബുകുമാർ എസ്,,,,193,G,3,-543,NDA,Grama,Ward,1246,15.49,Neyyattinkara,10-20%,,-500 or less
THIRUVANANTHAPURAM,G01002,Karode,G01002020,CHAROTTUKONAM,CPI(M),ഷൈലജ കെ,,,,720,G,1,368,LDF,Grama,Ward,1072,67.16,Neyyattinkara,60-70%,,200-499
THIRUVANANTHAPURAM,G01002,Karode,G01002020,CHAROTTUKONAM,INC,ഗ്ലാഡി ഗ്രേസ്,,,,352,G,2,-368,UDF,Grama,Ward,1072,32.84,Neyyattinkara,30-40%,,-200 to -499
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003001,VENKADAMBU,CPI,മേരി ജോസ് ജെ,,,,473,G,1,1,LDF,Grama,Ward,1042,45.39,Neyyattinkara,40-50%,,Jan-49
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003001,VENKADAMBU,INC,ബെൽസി ജയചന്ദ്രൻ,,,,472,G,2,-1,UDF,Grama,Ward,1042,45.3,Neyyattinkara,40-50%,,-1 to -49
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003001,VENKADAMBU,BJP,അരുണ എ എസ്,,,,97,G,3,-376,NDA,Grama,Ward,1042,9.31,Neyyattinkara,0-10%,,-200 to -499
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003003,NALLOORVATTOM,IND,ലത കെ,,,,439,G,1,104,OTH,Grama,Ward,950,46.21,Neyyattinkara,40-50%,,100-199
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003003,NALLOORVATTOM,INC,സുനിതകുമാരി,,,,335,G,2,-104,UDF,Grama,Ward,950,35.26,Neyyattinkara,30-40%,,-100 to -199
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003003,NALLOORVATTOM,IND,റന്‍സി,,,,176,G,3,-263,OTH,Grama,Ward,950,18.53,Neyyattinkara,10-20%,,-200 to -499
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003002,POOZHIKKUNNU,IND,ശശികല എം,,,,313,G,1,121,OTH,Grama,Ward,784,39.92,Neyyattinkara,30-40%,,100-199
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003002,POOZHIKKUNNU,INC,ഷൈലജാ മേബൽ  എസ്,,,,192,G,2,-121,UDF,Grama,Ward,784,24.49,Neyyattinkara,20-30%,,-100 to -199
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003002,POOZHIKKUNNU,CPI,ഗ്രീഷ്മ എം ജി,,,,160,G,3,-153,LDF,Grama,Ward,784,20.41,Neyyattinkara,20-30%,,-100 to -199
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003002,POOZHIKKUNNU,BJP,ചിഞ്ചു എ,,,,119,G,4,-194,NDA,Grama,Ward,784,15.18,Neyyattinkara,10-20%,,-100 to -199
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003004,CHERUNALPPAZHINJI,INC,എൻ  രാധാകൃഷ്ണൻ,,,,321,G,1,24,UDF,Grama,Ward,1090,29.45,Neyyattinkara,20-30%,,Jan-49
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003004,CHERUNALPPAZHINJI,CPI(M),കുമാരിലീല  ആർ,,,,297,G,2,-24,LDF,Grama,Ward,1090,27.25,Neyyattinkara,20-30%,,-1 to -49
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003004,CHERUNALPPAZHINJI,IND,കെ  സന്തോഷ് കുമാർ,,,,259,G,3,-62,OTH,Grama,Ward,1090,23.76,Neyyattinkara,20-30%,,-50 to -99
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003004,CHERUNALPPAZHINJI,BJP,കുമാരി.എം.എസ്സ്.പ്രീത,,,,213,G,4,-108,NDA,Grama,Ward,1090,19.54,Neyyattinkara,10-20%,,-100 to -199
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003005,HIGH SCHOOL WARD,CPI(M),ദിവാകരന്‍ എൻ,,,,407,G,1,20,LDF,Grama,Ward,1042,39.06,Neyyattinkara,30-40%,,Jan-49
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003005,HIGH SCHOOL WARD,BJP,ശ്രീകുമാര്‍ കെ(ശ്യാമളൻ),,,,387,G,2,-20,NDA,Grama,Ward,1042,37.14,Neyyattinkara,30-40%,,-1 to -49
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003005,HIGH SCHOOL WARD,INC,ലോറന്‍സ്,,,,248,G,3,-159,UDF,Grama,Ward,1042,23.8,Neyyattinkara,20-30%,,-100 to -199
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003006,KULATHOOR,CPI(M),ഷിബികുമാർ കെ,,,,524,G,1,273,LDF,Grama,Ward,939,55.8,Neyyattinkara,50-60%,,200-499
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003006,KULATHOOR,INC,ആദര്‍ശ്   ഡി വി,,,,251,G,2,-273,UDF,Grama,Ward,939,26.73,Neyyattinkara,20-30%,,-200 to -499
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003006,KULATHOOR,BJP,എസ്  കൃഷ്ണകുമാർ,,,,164,G,3,-360,NDA,Grama,Ward,939,17.47,Neyyattinkara,10-20%,,-200 to -499
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003007,UCHAKKADA,INC,രജി ഗ്ലിംസൺ,,,,560,G,1,208,UDF,Grama,Ward,912,61.4,Neyyattinkara,60-70%,,200-499
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003007,UCHAKKADA,CPI(M),ശാലിനി എ എൽ,,,,352,G,2,-208,LDF,Grama,Ward,912,38.6,Neyyattinkara,30-40%,,-200 to -499
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003008,PERUMPAZHINJI,INC,രാജഅല്ലി,,,,377,G,1,70,UDF,Grama,Ward,684,55.12,Neyyattinkara,50-60%,,50-99
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003008,PERUMPAZHINJI,CPI,ഹൃദ്യ ഡി വി,,,,307,G,2,-70,LDF,Grama,Ward,684,44.88,Neyyattinkara,40-50%,,-50 to -99
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003010,POYPALLIVILAKOM,CPI(M),കൊഞ്ചാലൂസ് എസ്,,,,598,G,1,129,LDF,Grama,Ward,1098,54.46,Neyyattinkara,50-60%,,100-199
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003010,POYPALLIVILAKOM,INC,സുനിൽ ബിനാൻസ്,,,,469,G,2,-129,UDF,Grama,Ward,1098,42.71,Neyyattinkara,40-50%,,-100 to -199
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003010,POYPALLIVILAKOM,BJP,മിനി എം,,,,31,G,3,-567,NDA,Grama,Ward,1098,2.82,Neyyattinkara,0-10%,,-500 or less
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003009,POZHIYOOR,INC,ഫിര്‍ജിനി,,,,521,G,1,115,UDF,Grama,Ward,927,56.2,Neyyattinkara,50-60%,,100-199
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003009,POZHIYOOR,CPI(M),പ്രമീള,,,,406,G,2,-115,LDF,Grama,Ward,927,43.8,Neyyattinkara,40-50%,,-100 to -199
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003011,KOLLEMCODE,CPI(M),മാത്യൂസ്  വിന്‍സെന്‍റ്,,,,442,G,1,38,LDF,Grama,Ward,869,50.86,Neyyattinkara,50-60%,,Jan-49
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003011,KOLLEMCODE,INC,ഡണ്‍സ്റ്റന്‍.സി.സാബു,,,,404,G,2,-38,UDF,Grama,Ward,869,46.49,Neyyattinkara,40-50%,,-1 to -49
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003011,KOLLEMCODE,BJP,ക്ലിമാന്‍സ്  കെ,,,,23,G,3,-419,NDA,Grama,Ward,869,2.65,Neyyattinkara,0-10%,,-200 to -499
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003012,MULLASSERI,INC,മേരി അലക്സ്,,,,417,G,1,106,UDF,Grama,Ward,857,48.66,Neyyattinkara,40-50%,,100-199
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003012,MULLASSERI,CPI(M),അനീഷ ബോസ്‌ക്കോ,,,,311,G,2,-106,LDF,Grama,Ward,857,36.29,Neyyattinkara,30-40%,,-100 to -199
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003012,MULLASSERI,IND,അനിത അനിൽ,,,,117,G,3,-300,OTH,Grama,Ward,857,13.65,Neyyattinkara,10-20%,,-200 to -499
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003012,MULLASSERI,BJP,സബിത ആണ്ട്രുസ്‌ രാജ്,,,,12,G,4,-405,NDA,Grama,Ward,857,1.4,Neyyattinkara,0-10%,,-200 to -499
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003014,POZHIKKARABEACH,INC,പ്ലാസിറ്റ മണി,,,,505,G,1,244,UDF,Grama,Ward,1083,46.63,Neyyattinkara,40-50%,,200-499
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003014,POZHIKKARABEACH,IND,റെജീന യേശുദാസൻ,,,,261,G,2,-244,OTH,Grama,Ward,1083,24.1,Neyyattinkara,20-30%,,-200 to -499
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003014,POZHIKKARABEACH,CPI(M),ഇസബല്‍ റോക്കിയാസ്,,,,257,G,3,-248,LDF,Grama,Ward,1083,23.73,Neyyattinkara,20-30%,,-200 to -499
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003014,POZHIKKARABEACH,BJP,റീത്ത എൽ,,,,60,G,4,-445,NDA,Grama,Ward,1083,5.54,Neyyattinkara,0-10%,,-200 to -499
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003015,KUNNUVILA,CPI,ഗിരിജ കെ,,,,407,G,1,57,LDF,Grama,Ward,757,53.76,Neyyattinkara,50-60%,,50-99
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003015,KUNNUVILA,INC,ദസതകുമാരി ഡി എസ്,,,,350,G,2,-57,UDF,Grama,Ward,757,46.24,Neyyattinkara,40-50%,,-50 to -99
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003013,PARUTHIYOOR,INC,ജിനേഷ് പി എൻ,,,,365,G,1,38,UDF,Grama,Ward,744,49.06,Neyyattinkara,40-50%,,Jan-49
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003013,PARUTHIYOOR,CPI,അനില്‍ ജി എൽ,,,,327,G,2,-38,LDF,Grama,Ward,744,43.95,Neyyattinkara,40-50%,,-1 to -49
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003013,PARUTHIYOOR,BJP,പ്രിൻസി സുരേഷ്,,,,52,G,3,-313,NDA,Grama,Ward,744,6.99,Neyyattinkara,0-10%,,-200 to -499
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003016,ATTUPURAM,INC,അനില്‍കുമാര്‍ ജെ,,,,651,G,1,353,UDF,Grama,Ward,949,68.6,Neyyattinkara,60-70%,,200-499
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003016,ATTUPURAM,CPI(M),പ്രവീണ്‍ പീറ്റർ,,,,298,G,2,-353,LDF,Grama,Ward,949,31.4,Neyyattinkara,30-40%,,-200 to -499
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003017,VIRALIPURAM,INC,എ കെ ശ്രീകണ്ഠൻ,,,,695,G,1,278,UDF,Grama,Ward,1204,57.72,Neyyattinkara,50-60%,,200-499
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003017,VIRALIPURAM,CPI(M),സുജാത സുനിൽ,,,,417,G,2,-278,LDF,Grama,Ward,1204,34.63,Neyyattinkara,30-40%,,-200 to -499
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003017,VIRALIPURAM,BJP,തുണ്ടത്തില്‍ ബിനു,,,,92,G,3,-603,NDA,Grama,Ward,1204,7.64,Neyyattinkara,0-10%,,-500 or less
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003019,KOTTAIKKAKOM,INC,അക്ഷന്‍ എസ് വി,,,,562,G,1,15,UDF,Grama,Ward,1109,50.68,Neyyattinkara,50-60%,,Jan-49
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003019,KOTTAIKKAKOM,CPI(M),സജീഷ് ആര്‍ എസ്,,,,547,G,2,-15,LDF,Grama,Ward,1109,49.32,Neyyattinkara,40-50%,,-1 to -49
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003018,ARUVALLOOR,INC,വിലാസിനി എസ്,,,,541,G,1,29,UDF,Grama,Ward,1134,47.71,Neyyattinkara,40-50%,,Jan-49
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003018,ARUVALLOOR,BJP,വി. രാജി,,,,512,G,2,-29,NDA,Grama,Ward,1134,45.15,Neyyattinkara,40-50%,,-1 to -49
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003018,ARUVALLOOR,CPI,അൽവേഡിസ എ,,,,81,G,3,-460,LDF,Grama,Ward,1134,7.14,Neyyattinkara,0-10%,,-200 to -499
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003021,MAVILAKADAVU,INC,സജിത എസ്,,,,739,G,1,234,UDF,Grama,Ward,1244,59.41,Neyyattinkara,50-60%,,200-499
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003021,MAVILAKADAVU,CPI(M),തങ്കേശ്വരി,,,,505,G,2,-234,LDF,Grama,Ward,1244,40.59,Neyyattinkara,40-50%,,-200 to -499
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003020,OORAMVILA,INC,വി കെ പുഷ്പാസനന്‍ നായർ,,,,628,G,1,268,UDF,Grama,Ward,1142,54.99,Neyyattinkara,50-60%,,200-499
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003020,OORAMVILA,CPI(M),എസ് രാജഗോപാൽ,,,,360,G,2,-268,LDF,Grama,Ward,1142,31.52,Neyyattinkara,30-40%,,-200 to -499
THIRUVANANTHAPURAM,G01003,Kulathoor,G01003020,OORAMVILA,BJP,ഹരികുമാര്‍ എസ് എസ്,,,,154,G,3,-474,NDA,Grama,Ward,1142,13.49,Neyyattinkara,10-20%,,-200 to -499
THIRUVANANTHAPURAM,G01004,Chenkal,G01004001,NOCHIYOOR,INC,നൊച്ചിയൂർ സുരേഷ് കുമാര്‍ ആർ.,,,,651,G,1,271,UDF,Grama,Ward,1107,58.81,Neyyattinkara,50-60%,,200-499
THIRUVANANTHAPURAM,G01004,Chenkal,G01004001,NOCHIYOOR,CPI(M),ജോജി ജെ.,,,,380,G,2,-271,LDF,Grama,Ward,1107,34.33,Neyyattinkara,30-40%,,-200 to -499
THIRUVANANTHAPURAM,G01004,Chenkal,G01004001,NOCHIYOOR,BJP,അനിത എം. സി.,,,,76,G,3,-575,NDA,Grama,Ward,1107,6.87,Neyyattinkara,0-10%,,-500 or less
THIRUVANANTHAPURAM,G01004,Chenkal,G01004002,KEEZHKOLLA,INC,എസ്. സോമരാജ്,,,,573,G,1,98,UDF,Grama,Ward,1202,47.67,Neyyattinkara,40-50%,,50-99
THIRUVANANTHAPURAM,G01004,Chenkal,G01004002,KEEZHKOLLA,CPI(M),രാഹില്‍ ആര്‍. നാഥ്,,,,475,G,2,-98,LDF,Grama,Ward,1202,39.52,Neyyattinkara,30-40%,,-50 to -99
THIRUVANANTHAPURAM,G01004,Chenkal,G01004002,KEEZHKOLLA,BJP,കെ. എസ്. സൂരജ്കുമാർ,,,,154,G,3,-419,NDA,Grama,Ward,1202,12.81,Neyyattinkara,10-20%,,-200 to -499
THIRUVANANTHAPURAM,G01004,Chenkal,G01004003,VATTAVILA,INC,ബ്രിജിതാ ജിജി എൽ.,,,,644,G,1,211,UDF,Grama,Ward,1077,59.8,Neyyattinkara,50-60%,,200-499
THIRUVANANTHAPURAM,G01004,Chenkal,G01004003,VATTAVILA,CPI(M),വിസ്‌മയ എ. എസ്.,,,,433,G,2,-211,LDF,Grama,Ward,1077,40.2,Neyyattinkara,40-50%,,-200 to -499
THIRUVANANTHAPURAM,G01004,Chenkal,G01004004,CHENKAL,CPI(M),അമല്‍ സിംഗ് എം. എൽ.,,,,543,G,1,157,LDF,Grama,Ward,1029,52.77,Neyyattinkara,50-60%,,100-199
THIRUVANANTHAPURAM,G01004,Chenkal,G01004004,CHENKAL,BJP,രതിന്‍കുമാര്‍ ആർ.,,,,386,G,2,-157,NDA,Grama,Ward,1029,37.51,Neyyattinkara,30-40%,,-100 to -199
THIRUVANANTHAPURAM,G01004,Chenkal,G01004004,CHENKAL,INC,ലാലി സി.,,,,100,G,3,-443,UDF,Grama,Ward,1029,9.72,Neyyattinkara,0-10%,,-200 to -499
THIRUVANANTHAPURAM,G01004,Chenkal,G01004006,KUDUMBOTTUKONAM,INC,ബിജു റ്റി.,,,,515,G,1,31,UDF,Grama,Ward,1133,45.45,Neyyattinkara,40-50%,,Jan-49
THIRUVANANTHAPURAM,G01004,Chenkal,G01004006,KUDUMBOTTUKONAM,CPI(M),ആശിഷ്  ആർ.  ജി.,,,,484,G,2,-31,LDF,Grama,Ward,1133,42.72,Neyyattinkara,40-50%,,-1 to -49
THIRUVANANTHAPURAM,G01004,Chenkal,G01004006,KUDUMBOTTUKONAM,BJP,ബിജു റ്റി. ആർ.,,,,134,G,3,-381,NDA,Grama,Ward,1133,11.83,Neyyattinkara,10-20%,,-200 to -499
THIRUVANANTHAPURAM,G01004,Chenkal,G01004005,KUNNANVILA,CPI(M),റാണിപുഷ്പം റ്റി.,,,,499,G,1,87,LDF,Grama,Ward,1005,49.65,Neyyattinkara,40-50%,,50-99
THIRUVANANTHAPURAM,G01004,Chenkal,G01004005,KUNNANVILA,INC,ജയശ്രീ ജി. കെ.,,,,412,G,2,-87,UDF,Grama,Ward,1005,41,Neyyattinkara,40-50%,,-50 to -99
THIRUVANANTHAPURAM,G01004,Chenkal,G01004005,KUNNANVILA,BJP,ശാലിനി ആർ.,,,,94,G,3,-405,NDA,Grama,Ward,1005,9.35,Neyyattinkara,0-10%,,-200 to -499
THIRUVANANTHAPURAM,G01004,Chenkal,G01004007,KOCHOTTUKONAM,CPI(M),വിജയകുമാരി,,,,330,G,1,34,LDF,Grama,Ward,929,35.52,Neyyattinkara,30-40%,,Jan-49
THIRUVANANTHAPURAM,G01004,Chenkal,G01004007,KOCHOTTUKONAM,INC,കൃഷ്ണകുമാരി വി.,,,,296,G,2,-34,UDF,Grama,Ward,929,31.86,Neyyattinkara,30-40%,,-1 to -49
THIRUVANANTHAPURAM,G01004,Chenkal,G01004007,KOCHOTTUKONAM,BJP,സ്മിത ടീച്ചർ,,,,292,G,3,-38,NDA,Grama,Ward,929,31.43,Neyyattinkara,30-40%,,-1 to -49
THIRUVANANTHAPURAM,G01004,Chenkal,G01004007,KOCHOTTUKONAM,IND,കൃഷ്ണകുമാരി,,,,11,G,4,-319,OTH,Grama,Ward,929,1.18,Neyyattinkara,0-10%,,-200 to -499
THIRUVANANTHAPURAM,G01004,Chenkal,G01004008,UDIYANKULANGARA,CPI(M),ആർ. രാഖി,,,,609,G,1,235,LDF,Grama,Ward,1165,52.27,Neyyattinkara,50-60%,,200-499
THIRUVANANTHAPURAM,G01004,Chenkal,G01004008,UDIYANKULANGARA,INC,എസ്. എൻ. കുശലകുമാരി,,,,374,G,2,-235,UDF,Grama,Ward,1165,32.1,Neyyattinkara,30-40%,,-200 to -499
THIRUVANANTHAPURAM,G01004,Chenkal,G01004008,UDIYANKULANGARA,IND,വിജില വി.,,,,103,G,3,-506,OTH,Grama,Ward,1165,8.84,Neyyattinkara,0-10%,,-500 or less
THIRUVANANTHAPURAM,G01004,Chenkal,G01004008,UDIYANKULANGARA,BJP,ബിനുമോൾ റ്റി. എ.,,,,79,G,4,-530,NDA,Grama,Ward,1165,6.78,Neyyattinkara,0-10%,,-500 or less
THIRUVANANTHAPURAM,G01004,Chenkal,G01004010,ARAYOOR,INC,പി. ജയൻ,,,,562,G,1,275,UDF,Grama,Ward,1076,52.23,Neyyattinkara,50-60%,,200-499
THIRUVANANTHAPURAM,G01004,Chenkal,G01004010,ARAYOOR,IND,സുപ്രസാദ്ചന്ദ്രൻ,,,,287,G,2,-275,OTH,Grama,Ward,1076,26.67,Neyyattinkara,20-30%,,-200 to -499
THIRUVANANTHAPURAM,G01004,Chenkal,G01004010,ARAYOOR,CPI(M),ബി. ശ്രീകുമാർ,,,,183,G,3,-379,LDF,Grama,Ward,1076,17.01,Neyyattinkara,10-20%,,-200 to -499
THIRUVANANTHAPURAM,G01004,Chenkal,G01004010,ARAYOOR,BJP,സന്തോഷ് കുമാർ,,,,44,G,4,-518,NDA,Grama,Ward,1076,4.09,Neyyattinkara,0-10%,,-500 or less
THIRUVANANTHAPURAM,G01004,Chenkal,G01004011,PONVILA,INC,ധന്യ എസ്. രാജ്,,,,656,G,1,325,UDF,Grama,Ward,1174,55.88,Neyyattinkara,50-60%,,200-499
THIRUVANANTHAPURAM,G01004,Chenkal,G01004011,PONVILA,IND,കെ. അനില്‍കുമാരി,,,,331,G,2,-325,OTH,Grama,Ward,1174,28.19,Neyyattinkara,20-30%,,-200 to -499
THIRUVANANTHAPURAM,G01004,Chenkal,G01004011,PONVILA,IND,സുശീല,,,,167,G,3,-489,OTH,Grama,Ward,1174,14.22,Neyyattinkara,10-20%,,-200 to -499
THIRUVANANTHAPURAM,G01004,Chenkal,G01004011,PONVILA,BJP,വൈഷ്ണവി ബി. എസ്.,,,,20,G,4,-636,NDA,Grama,Ward,1174,1.7,Neyyattinkara,0-10%,,-500 or less
THIRUVANANTHAPURAM,G01004,Chenkal,G01004009,KOTTAMAM,INC,രഞ്ചിനി എസ്. വി.,,,,490,G,1,32,UDF,Grama,Ward,1107,44.26,Neyyattinkara,40-50%,,Jan-49
THIRUVANANTHAPURAM,G01004,Chenkal,G01004009,KOTTAMAM,CPI(M),സുനിത എസ്.,,,,458,G,2,-32,LDF,Grama,Ward,1107,41.37,Neyyattinkara,40-50%,,-1 to -49
THIRUVANANTHAPURAM,G01004,Chenkal,G01004009,KOTTAMAM,BJP,വിദ്യാ സതീഷ് എസ്.,,,,159,G,3,-331,NDA,Grama,Ward,1107,14.36,Neyyattinkara,10-20%,,-200 to -499
THIRUVANANTHAPURAM,G01004,Chenkal,G01004012,ARAYOOR KIZHAKKU,CPI(M),ബര്‍ണ്ണാഡ് (ജോസ്),,,,635,G,1,242,LDF,Grama,Ward,1256,50.56,Neyyattinkara,50-60%,,200-499
THIRUVANANTHAPURAM,G01004,Chenkal,G01004012,ARAYOOR KIZHAKKU,IND,ഡി. ഷിബു,,,,393,G,2,-242,OTH,Grama,Ward,1256,31.29,Neyyattinkara,30-40%,,-200 to -499
THIRUVANANTHAPURAM,G01004,Chenkal,G01004012,ARAYOOR KIZHAKKU,INC,പ്രശാന്ത് വി. വി.,,,,180,G,3,-455,UDF,Grama,Ward,1256,14.33,Neyyattinkara,10-20%,,-200 to -499
THIRUVANANTHAPURAM,G01004,Chenkal,G01004012,ARAYOOR KIZHAKKU,BJP,വിനുകുമാർ വി. വി.,,,,40,G,4,-595,NDA,Grama,Ward,1256,3.18,Neyyattinkara,0-10%,,-500 or less
THIRUVANANTHAPURAM,G01004,Chenkal,G01004012,ARAYOOR KIZHAKKU,IND,ഷിബു പുതുവൽ,,,,4,G,5,-631,OTH,Grama,Ward,1256,0.32,Neyyattinkara,0-10%,,-500 or less
